room_id;speaker_id;time;message
3;4;2021-04-27 23:39:59.480205;How come?
3;6;2021-04-27 23:40:15.480205;No!I left it at home.
3;6;2021-04-27 23:40:28.480205;I can't take your word for it.
3;5;2021-04-27 23:42:24.480205;Why not?I'm an A+ student.
3;6;2021-04-27 23:43:37.480205;How do I know if you even did the homework?
3;5;2021-04-27 23:44:51.480205;I'll ask my mom to take a picture of it and send it to me.
3;5;2021-04-27 23:46:42.480205;That is fair enough.
3;6;2021-04-27 23:47:05.480205;Thanks,Also,you should try trusting students more. We're not all that bad.
3;3;2021-04-27 23:47:58.480205;I'll try,but I can't promise anything.
3;4;2021-04-27 23:48:58.480205;I have to tell you something.
3;6;2021-04-27 23:49:10.480205;What is it?
3;4;2021-04-27 23:49:39.480205;You graded my test incorrectly.I got this wrong,but you didn't mark it.
3;3;2021-04-27 23:51:31.480205;Wow!I have never met a more honest student.
3;3;2021-04-27 23:52:15.480205;I just felt wrong.
3;4;2021-04-27 23:54:11.480205;Just keep the score you have.
3;6;2021-04-27 23:55:35.480205;Really?That is awesome.
3;5;2021-04-27 23:57:20.480205;Yes,I have to ask,why did you decide to tell me?
3;4;2021-04-27 23:57:44.480205;I'm really bad at lying.
3;5;2021-04-27 23:58:03.480205;That is a good thing!Your honesty is praiseworthy.
3;5;2021-04-27 23:58:34.480205;Thanks,Want to give me extra credit?
3;5;2021-04-27 23:59:14.480205;Don't push it.
3;3;2021-04-27 23:59:33.480205;Can I borrow your class notes from yesterday is lecture?
3;5;2021-04-27 23:59:56.480205;You're so lazy.
3;6;2021-04-28 00:00:17.480205;What are you talking about? I was sick yesterday.
3;6;2021-04-28 00:00:37.480205;I don't care.
3;3;2021-04-28 00:01:09.480205;You're so mean!
3;6;2021-04-28 00:02:11.480205;I can't let anyone borrow my class notes.
3;3;2021-04-28 00:02:33.480205;Why not?They're just notes.
3;6;2021-04-28 00:02:48.480205;I let a classmate borrow my notes once,and she sold copies to people.
3;5;2021-04-28 00:04:00.480205;That is crazy,For how much?
3;4;2021-04-28 00:04:54.480205;She sold each class note set for $5.
3;4;2021-04-28 00:05:51.480205;Don't worry,I promise not to sell your notes.
3;3;2021-04-28 00:06:31.480205;I can't take your word for it
3;3;2021-04-28 00:06:45.480205;I think your grading policy is unfair.
3;6;2021-04-28 00:07:16.480205;I beg your pardon?!
3;6;2021-04-28 00:08:39.480205;Why is a 90% a B?
3;4;2021-04-28 00:08:51.480205;I'm trying to challenge you guys.
3;4;2021-04-28 00:09:51.480205;That is not a challenge,that is a punishment.
3;3;2021-04-28 00:11:41.480205;I've had this policy since I started teaching.
3;3;2021-04-28 00:13:18.480205;It is time for a change.
3;4;2021-04-28 00:13:47.480205;I'm not changing my policy because you don't like it.
3;3;2021-04-28 00:14:28.480205;Put yourself in my shoes.
3;3;2021-04-28 00:15:56.480205;I have been a student once,and I think my policy is fair.
3;4;2021-04-28 00:16:31.480205;I'm going to drop your class
3;6;2021-04-28 00:16:42.480205;Go ahead!Less for me to grade!
3;6;2021-04-28 00:17:34.480205;I have a 89.5%.
3;4;2021-04-28 00:17:54.480205;Okay,so what?
3;4;2021-04-28 00:19:18.480205;It is really close to an A.
3;3;2021-04-28 00:19:52.480205;You know I don't round up.
3;5;2021-04-28 00:21:28.480205;But I really need a 4.0 GPA.
3;3;2021-04-28 00:22:52.480205;You get what you deserve.
3;5;2021-04-28 00:24:00.480205;I know I deserve an A,I always do great work and participate.
3;4;2021-04-28 00:25:50.480205;I can't change it.
3;6;2021-04-28 00:27:30.480205;Please? I'll wash your car.
3;3;2021-04-28 00:28:33.480205;Are you bribing me?
3;6;2021-04-28 00:29:49.480205;I just want an A.
3;3;2021-04-28 00:30:44.480205;I'll give you a C if you don't leave now.
3;3;2021-04-28 00:31:26.480205;Why were you absent yesterday?
3;6;2021-04-28 00:33:11.480205;Why do you care?
3;5;2021-04-28 00:34:40.480205;You should be thankful I care so much about your education.
3;4;2021-04-28 00:35:45.480205;The truth is,I didn't hear the alarm clock.
3;4;2021-04-28 00:36:52.480205;You missed out on a very important lecture.
3;5;2021-04-28 00:38:17.480205;It happens. I'll just ask my friend what was on the lecture.
3;6;2021-04-28 00:39:08.480205;Is she a good note taker?
3;6;2021-04-28 00:39:24.480205;I don't know.I guess?
3;3;2021-04-28 00:40:55.480205;If you were in class,you wouldn't have to rely on anyone is notes.
3;3;2021-04-28 00:42:39.480205;I can't change the past.
3;4;2021-04-28 00:43:41.480205;I know,Anyways,you should increase the volume on your alarm clock.
3;6;2021-04-28 00:45:34.480205;I suppose I could do that.
3;4;2021-04-28 00:46:19.480205;I have to leave class early tomorrow.
3;5;2021-04-28 00:47:51.480205;I don't like that.Just don't come to class.
3;6;2021-04-28 00:48:47.480205;Don't be like that,Professor I have to attend my moms funeral.
3;3;2021-04-28 00:50:25.480205;I'm sorry for your loss.
3;5;2021-04-28 00:51:35.480205;It is okay.I'm going to miss her.
3;5;2021-04-28 00:53:32.480205;I lost my mom when I was in college, too.
3;3;2021-04-28 00:54:36.480205;Saddest thing ever,right?
3;3;2021-04-28 00:55:00.480205;Yes.You know what?Take a week off school.
3;6;2021-04-28 00:56:49.480205;I can't do that.I have too many responsibilities.
3;4;2021-04-28 00:57:42.480205;Take my advice.
3;3;2021-04-28 00:58:21.480205;I'll think about it.
3;4;2021-04-28 00:58:45.480205;If you ever need to talk,my door is open.
3;6;2021-04-28 00:59:28.480205;I would like to see my counselor now.
3;3;2021-04-28 00:59:45.480205;Sorry,she doesn't have any time today.
3;4;2021-04-28 01:01:38.480205;Are you serious?
3;3;2021-04-28 01:02:13.480205;Yes,I am,Please make an appointment for next week.
3;5;2021-04-28 01:02:49.480205;I really need to see her.
3;4;2021-04-28 01:03:03.480205;I'm sorry,but you really can't.
3;4;2021-04-28 01:05:01.480205;I swear,I will bang on her door and scream.
3;5;2021-04-28 01:06:25.480205;Don't make a scene.
3;3;2021-04-28 01:06:41.480205;If you don't want me to make a scene,tell the counselor I'm here.
3;6;2021-04-28 01:08:15.480205;Fine!You can only talk to her for five minutes,though.
3;3;2021-04-28 01:10:14.480205;That is all I need.
3;4;2021-04-28 01:11:21.480205;Next time,you'd better make an appointment.
3;6;2021-04-28 01:12:28.480205;I'm glad you came to talk to me today.
3;6;2021-04-28 01:13:54.480205;You kind of forced me to.
3;4;2021-04-28 01:14:35.480205;That is because I'm worried.
3;3;2021-04-28 01:15:34.480205;What are you worried about?
3;6;2021-04-28 01:17:02.480205;You withdrew from 4 of your 5 classes last semester.
3;4;2021-04-28 01:17:30.480205;I was doing poorly!
3;6;2021-04-28 01:18:02.480205;And why was that exactly?
3;4;2021-04-28 01:18:53.480205;It was just too hard.
3;5;2021-04-28 01:20:51.480205;You're really behind now.You might have to spend 6 years here.
3;6;2021-04-28 01:21:36.480205;Can't I just take summer classes?
3;4;2021-04-28 01:22:07.480205;Yes,but you don't want to stress yourself out.
3;5;2021-04-28 01:22:22.480205;I don't really have a choice.
3;4;2021-04-28 01:23:37.480205;I'm thinking of adding another class.
3;3;2021-04-28 01:24:10.480205;Another one?You already have 7 classes.
3;3;2021-04-28 01:25:47.480205;I know,but I really want to add Psychology 101,It seems interesting.
3;4;2021-04-28 01:26:08.480205;You're going to be so stressed out.
3;6;2021-04-28 01:27:20.480205;I think I can handle 8 classes.
3;3;2021-04-28 01:27:50.480205;Seriously?You're going to be constantly in class or studying.
3;5;2021-04-28 01:28:53.480205;I know,but it is worth it.
3;5;2021-04-28 01:29:42.480205;Tell me that when I'm partying and you're not.
3;6;2021-04-28 01:31:25.480205;How many classes are you taking?Two?
3;5;2021-04-28 01:32:57.480205;Haha!You're funny.I'm taking three.
3;6;2021-04-28 01:34:37.480205;That is so little.Don't you feel like an underachiever?
3;3;2021-04-28 01:35:57.480205;Remind me again why we're friends.
3;3;2021-04-28 01:36:26.480205;Want to go to the writing workshop with me today?
3;4;2021-04-28 01:38:06.480205;Nah man,my writing skills is tight.
3;5;2021-04-28 01:39:23.480205;You mean "are" instead of "is,"right?
3;3;2021-04-28 01:41:09.480205;Yeah,of course!
3;5;2021-04-28 01:42:07.480205;You should come with me.Our college has great workshops.
3;6;2021-04-28 01:42:38.480205;I don't want to look stupid.
3;6;2021-04-28 01:43:31.480205;You won't.You look stupid using incorrect grammar.
3;6;2021-04-28 01:43:41.480205;Fine.How long is the workshop?
3;3;2021-04-28 01:45:07.480205;It is about an hour.
3;3;2021-04-28 01:45:21.480205;I don't think my attention span is more than 5 minutes.
3;4;2021-04-28 01:47:14.480205;Don't worry,I'll pinch you to wake you up.
3;6;2021-04-28 01:48:49.480205;That is a clever idea.
3;5;2021-04-28 01:50:22.480205;I'm planning to study abroad this summer.
3;5;2021-04-28 01:50:35.480205;Cool!Where are you going?
3;5;2021-04-28 01:51:48.480205;I'm going to Italy.
3;5;2021-04-28 01:52:25.480205;What are you doing there?
3;5;2021-04-28 01:53:53.480205;I'm taking a cooking class.
3;6;2021-04-28 01:54:48.480205;That sounds interesting.
3;4;2021-04-28 01:56:46.480205;I'm excited to learn in a totally new environment.
3;3;2021-04-28 01:57:14.480205;Italy seems beautiful.
3;6;2021-04-28 01:58:43.480205;It is beautiful in the pictures I've seen.
3;5;2021-04-28 02:00:03.480205;Take a lot when you're there.
3;4;2021-04-28 02:00:21.480205;I will,and I'll study hard, too.
3;5;2021-04-28 02:00:31.480205;Also,learn some Italian while you're there.
3;6;2021-04-28 02:01:15.480205;I hope I can find a job after graduation.
3;4;2021-04-28 02:02:27.480205;What is your major?
3;6;2021-04-28 02:02:48.480205;My major is geology.
3;5;2021-04-28 02:04:22.480205;Geology majors aren't very high in demand,but you'll do fine.
3;5;2021-04-28 02:05:52.480205;What makes you say that?
3;3;2021-04-28 02:06:08.480205;You're smart and likeable.Don't worry.
3;4;2021-04-28 02:07:03.480205;Thanks,but I'm still scared.
3;3;2021-04-28 02:07:23.480205;Oh,hey!You should go to the job fair.
3;3;2021-04-28 02:08:59.480205;We have that here?
3;4;2021-04-28 02:09:43.480205;Yes.Take advantage of it.
3;6;2021-04-28 02:11:35.480205;Have you ever been there?
3;6;2021-04-28 02:13:21.480205;Yes,and it is really helpful.Dress nicely!
3;4;2021-04-28 02:13:32.480205;I am so sick of dining hall food.
3;5;2021-04-28 02:14:24.480205;Me too!It is so unhealthy.
3;5;2021-04-28 02:15:09.480205;We should go to a restaurant nearby.
3;5;2021-04-28 02:16:46.480205;Want to go to Health Nut?
3;6;2021-04-28 02:17:19.480205;What a funny name!
3;5;2021-04-28 02:18:54.480205;I like it!
3;4;2021-04-28 02:20:27.480205;Do they sell nuts?
3;5;2021-04-28 02:20:56.480205;I'm not sure.Anyways,I want to try their organic tofu.
3;3;2021-04-28 02:22:49.480205;I'm allergic to tofu.
3;3;2021-04-28 02:23:36.480205;That is okay!They serve a wide variety of food.
3;6;2021-04-28 02:24:37.480205;Great!I'm just glad we're not eating dining hall food.
3;6;2021-04-28 02:26:08.480205;Me too.Let us go!
3;3;2021-04-28 02:26:24.480205;Why are you taking so long?Is something wrong?
3;3;2021-04-28 02:27:09.480205;Sorry,my bag of chips got stuck.
3;4;2021-04-28 02:28:18.480205;Vending machines suck,huh?
3;3;2021-04-28 02:29:46.480205;They're the worst,but the food is great.
3;5;2021-04-28 02:30:08.480205;It might come out if someone buys an item from the same column yours is on.
3;5;2021-04-28 02:31:28.480205;Can you be that someone?
3;3;2021-04-28 02:31:57.480205;Sure,why not?I could use some chips.
3;5;2021-04-28 02:33:16.480205;Thanks!Hey,what is your name?
3;3;2021-04-28 02:34:27.480205;My name is Charlie.
3;4;2021-04-28 02:35:52.480205;Nice to meet you,Charlie.
3;4;2021-04-28 02:36:04.480205;What is your name?
3;3;2021-04-28 02:37:16.480205;Hater of Vending Machines.
3;5;2021-04-28 02:39:08.480205;I would like to purchase the book for Sociology
3;4;2021-04-28 02:40:36.480205;May I see your student ID?
3;3;2021-04-28 02:40:55.480205;I didn't know we needed it.
3;3;2021-04-28 02:42:34.480205;Please go get your ID,and get in line again.
3;6;2021-04-28 02:44:31.480205;But I waited in line for two hours!
3;3;2021-04-28 02:45:32.480205;I'm sorry,but you need a student ID to purchase textbooks here.
3;4;2021-04-28 02:45:55.480205;Are there any other options?
3;3;2021-04-28 02:46:47.480205;Show me proof that you're a student at this college,and you'll be good.
3;5;2021-04-28 02:47:15.480205;I have my report card.Here it is.
3;5;2021-04-28 02:48:25.480205;This will do.Nice grades by the way.
3;4;2021-04-28 02:48:43.480205;Thanks!I worked very hard for them.
3;4;2021-04-28 02:50:19.480205;Good luck with this semester.
3;4;2021-04-28 02:51:23.480205;Wow!Your books are over the due date by one month.
3;6;2021-04-28 02:53:19.480205;It would have been longer if there wasn't a hold on my record.
3;3;2021-04-28 02:54:36.480205;What kind of hold is on your record?
3;5;2021-04-28 02:55:19.480205;A hold that won't let me go to the college football game.
3;6;2021-04-28 02:56:04.480205;Oh,that is tough.
3;4;2021-04-28 02:56:46.480205;Yeah.My girlfriend is actually a cheerleader and so I have to go.
3;4;2021-04-28 02:57:23.480205;You're not going to like what I'm going to say.
3;4;2021-04-28 02:58:59.480205;What is it?
3;5;2021-04-28 03:00:52.480205;I can't remove the hold even if you pay the overdue fee.
3;4;2021-04-28 03:02:14.480205;Is it a technical error?
3;4;2021-04-28 03:02:53.480205;I don't know!I just can't remove it!
3;4;2021-04-28 03:04:00.480205;If my girlfriend breaks up with me,I'm blaming you
3;6;2021-04-28 03:05:35.480205;What do you plan to do after you graduate from here?
3;4;2021-04-28 03:06:51.480205;I'm planning to go to medical school,You?
3;4;2021-04-28 03:07:58.480205;I'm planning to teach English in underprivileged countries.
3;5;2021-04-28 03:08:46.480205;That is really kind of you.
3;6;2021-04-28 03:09:41.480205;Thanks,The first country I'm teaching in is Kenya.
3;4;2021-04-28 03:11:19.480205;While you're at Kenya,I'll be studying for medical school.
3;5;2021-04-28 03:11:58.480205;What kind of doctor do you want to be?
3;5;2021-04-28 03:13:34.480205;I want to be a pediatrician.
3;5;2021-04-28 03:15:10.480205;Because you like kids?
3;5;2021-04-28 03:17:01.480205;I don't really have a good reason.I just think I'll be good at it.
3;5;2021-04-28 03:17:21.480205;You should do what you love,not necessarily what you're good at.
3;6;2021-04-28 03:19:05.480205;That is very cheesy advice.
3;5;2021-04-28 03:20:42.480205;The parking permit is $200 per semester,right?
3;6;2021-04-28 03:21:19.480205;It is actually $300.
3;5;2021-04-28 03:21:53.480205;Why?!That is ridiculous.
3;6;2021-04-28 03:22:45.480205;It is because of the budget cuts.
3;3;2021-04-28 03:24:01.480205;That is a terrible excuse.
3;6;2021-04-28 03:25:56.480205;It is the truth.
3;6;2021-04-28 03:26:52.480205;Give me something better than that.
3;6;2021-04-28 03:27:28.480205;Miss,if you don't want to pay,then don't.
3;5;2021-04-28 03:28:01.480205;This is so stressful.
3;4;2021-04-28 03:29:10.480205;I advise writing a letter to the dean.
3;5;2021-04-28 03:30:48.480205;I bet he'll just throw it away.
3;6;2021-04-28 03:31:23.480205;You would be surprised.
3;6;2021-04-28 03:33:13.480205;Do you have a car on campus?
3;5;2021-04-28 03:35:00.480205;No,because it is hard to find parking here.
3;3;2021-04-28 03:36:23.480205;How do you get to places then?
3;6;2021-04-28 03:38:16.480205;I walk or take the bus.
3;6;2021-04-28 03:38:29.480205;That is crazy!I could never do that.
3;6;2021-04-28 03:39:12.480205;You should.It is great for the environment.
3;4;2021-04-28 03:40:06.480205;That is true.What do you do for fun then?
3;4;2021-04-28 03:41:24.480205;There is a lot of stuff to do around campus.
3;6;2021-04-28 03:42:17.480205;I never realized.
3;6;2021-04-28 03:43:58.480205;You should do some exploring.
3;4;2021-04-28 03:44:48.480205;You convinced me.I won't bring my car this semester.
3;6;2021-04-28 03:45:38.480205;We can walk to places together now!
3;3;2021-04-28 03:46:59.480205;You know you can't park here,right?
3;4;2021-04-28 03:48:52.480205;Listen,I had to talk to my friend really quickly and there was no parking spaces.
3;3;2021-04-28 03:50:11.480205;I'm going to have to give you a ticket.
3;5;2021-04-28 03:50:52.480205;I'm a broke college student.
3;3;2021-04-28 03:51:12.480205;And I'm a broke police officer.Deal with it.
3;4;2021-04-28 03:51:58.480205;Can't you just let me off with a warning?
3;5;2021-04-28 03:53:21.480205;No way.I have to be firm with you.
3;5;2021-04-28 03:54:03.480205;I'll buy you a box of donuts.
3;5;2021-04-28 03:55:07.480205;You have got to be kidding me.
3;6;2021-04-28 03:56:29.480205;I thought all cops liked donuts.
3;5;2021-04-28 03:57:26.480205;That is a stereotype.You should really learn to be quiet.
3;3;2021-04-28 03:58:43.480205;I'll stay quiet if you let me off with a warning.
3;5;2021-04-28 03:59:51.480205;I'm thinking of joining a sports club on campus.
3;3;2021-04-28 04:00:39.480205;You should!It takes away the stress of studying.
3;6;2021-04-28 04:01:44.480205;What sport do you play?
3;4;2021-04-28 04:03:06.480205;I actually play on our university is baseball team.
3;5;2021-04-28 04:03:19.480205;That is cool!You must be really good.
3;6;2021-04-28 04:04:11.480205;Yeah,I have a baseball scholarship.
3;5;2021-04-28 04:04:53.480205;No wonder you're in such great shape!
3;4;2021-04-28 04:06:04.480205;You'll be in great shape too after joining a sports club.
3;4;2021-04-28 04:06:37.480205;I'm thinking of joining the tennis club.
3;6;2021-04-28 04:07:31.480205;I wouldn't if I were you.The members don't even play tennis.
3;6;2021-04-28 04:09:00.480205;What do they do then?
3;5;2021-04-28 04:09:50.480205;They just talk about tennis.They never even touched a racket,though.
3;6;2021-04-28 04:10:04.480205;College is so boring.All I do is go to class.
3;3;2021-04-28 04:11:45.480205;You should join some clubs.
3;4;2021-04-28 04:12:26.480205;Are you a part of any clubs?
3;4;2021-04-28 04:14:12.480205;Yes!I am currently in the Animal Lovers Club and the Knitting Club.
3;5;2021-04-28 04:15:46.480205;What do you do in the Animal Lovers Club?
3;6;2021-04-28 04:16:05.480205;We do a lot of things!Last week,we walked dogs.
3;4;2021-04-28 04:16:50.480205;That sounds fun,What is the wildest animal you ever interacted with?
3;5;2021-04-28 04:17:18.480205;I touched a dodo bird a couple weeks ago.
3;4;2021-04-28 04:18:55.480205;Dodo birds are extinct.
3;5;2021-04-28 04:20:18.480205;I'm just messing with you!
3;3;2021-04-28 04:20:44.480205;You're silly!Okay,I'll join the Animal Lovers Club.
3;3;2021-04-28 04:21:17.480205;Great!We always welcome new members.
3;5;2021-04-28 04:23:13.480205;I have to go to bed early.
3;4;2021-04-28 04:24:55.480205;Why?The night is still young!
3;6;2021-04-28 04:26:10.480205;I have a class at 7 a.m.
3;5;2021-04-28 04:27:52.480205;That is tough!My earliest class is at 9 a.m.
3;5;2021-04-28 04:28:18.480205;That sounds amazing to me.
3;4;2021-04-28 04:30:14.480205;How do you stay awake in that class?
3;4;2021-04-28 04:30:50.480205;Before I go to class,I drink four cups of coffee and take a cold shower.
3;4;2021-04-28 04:31:13.480205;Interesting routine.Does it work?
3;6;2021-04-28 04:31:47.480205;Kind of.It is better than not doing it at all.
3;5;2021-04-28 04:33:35.480205;Why are you taking that class?
3;4;2021-04-28 04:34:59.480205;It is only offered once a year,so I have to take it now.
3;6;2021-04-28 04:36:08.480205;I hope the class is interesting,at least.
3;3;2021-04-28 04:37:50.480205;I hate my roommate.
3;6;2021-04-28 04:38:31.480205;I'm sorry to hear that.What is wrong with her?
3;4;2021-04-28 04:40:12.480205;A lot of things.First of all,she snores so loudly!
3;6;2021-04-28 04:40:35.480205;That is not really her fault.What else?
3;5;2021-04-28 04:41:33.480205;She never takes a shower.
3;3;2021-04-28 04:42:09.480205;That is disgusting!You should tell her to take a shower.
3;5;2021-04-28 04:44:08.480205;I did!She got mad at me and then proceeded to slap me.
3;3;2021-04-28 04:44:36.480205;Ouch!Did you try to get a new roommate?
3;6;2021-04-28 04:46:04.480205;I tried,but I could not.No one was willing to switch.
3;5;2021-04-28 04:46:55.480205;I guess you can get a new room by yourself.
3;3;2021-04-28 04:47:47.480205;Are you okay?You look really sad.
3;5;2021-04-28 04:49:45.480205;I'm homesick,I feel so out of place here.
3;6;2021-04-28 04:50:18.480205;But this college is so awesome?
3;6;2021-04-28 04:52:14.480205;I know,but I really miss home.
3;5;2021-04-28 04:52:46.480205;How far do you live?
3;4;2021-04-28 04:54:21.480205;Far.Let is just say I need an airplane to get there.
3;4;2021-04-28 04:55:22.480205;It is almost winter break.Hang in there?
3;6;2021-04-28 04:55:35.480205;I don't think I can handle it anymore.
3;3;2021-04-28 04:57:13.480205;Don't you want to stop feeling sad?
3;6;2021-04-28 04:58:19.480205;Okay,I'll call them now.
3;6;2021-04-28 04:59:27.480205;could I change my major from biology to political science?
3;5;2021-04-28 05:00:45.480205;Those majors are very different from each other.
3;5;2021-04-28 05:02:12.480205;can't I see myself studying it anymore?
3;4;2021-04-28 05:03:13.480205;You can change it,but you'll have to take more classes.
3;6;2021-04-28 05:03:56.480205;I don't mind.Political science is really interesting to me.
3;5;2021-04-28 05:05:11.480205;You would be graduating a year late?
3;6;2021-04-28 05:07:10.480205;Oh,no.I have to think a little more about this then.
3;5;2021-04-28 05:08:47.480205;I think you should change it,since you hate biology.
3;6;2021-04-28 05:09:08.480205;Are you making the right choice?
3;5;2021-04-28 05:10:25.480205;I have decided to drop out of college.
3;3;2021-04-28 05:12:12.480205;Are you making the worst decision of your life?
3;3;2021-04-28 05:14:06.480205;I just don't get the point of college.It is just memorizing.
3;3;2021-04-28 05:15:02.480205;What are you going to do then?
3;5;2021-04-28 05:16:03.480205;I'm going to get a job!
3;3;2021-04-28 05:16:48.480205;As what?A burger flipper?
3;5;2021-04-28 05:18:29.480205;Don't be mean.I'm going to be rich and successful when I'm older.
3;3;2021-04-28 05:20:13.480205;is it almost impossible to be rich and successful without a college degree?
3;6;2021-04-28 05:20:31.480205;Look at Steve Jobs!He dropped out of college.
3;3;2021-04-28 05:21:55.480205;is he a rare case?
3;4;2021-04-28 05:23:32.480205;Watch me prove you wrong.
3;5;2021-04-28 05:24:42.480205;What is that exactly?
3;4;2021-04-28 05:26:27.480205;It is an expression to refer to the observation that many college freshmen gain weight.
3;4;2021-04-28 05:26:44.480205;Do I have time?
3;3;2021-04-28 05:28:07.480205;You just have to make time.
3;6;2021-04-28 05:29:28.480205;Did you gain any weight?
3;4;2021-04-28 05:30:01.480205;Yeah,I just wear big clothes to hide my fat.
3;3;2021-04-28 05:32:00.480205;Hi,I'm here to apply for a library card.
3;3;2021-04-28 05:32:21.480205;Is this your first time applying for one?
3;3;2021-04-28 05:33:08.480205;It is my first time applying for a card here.
3;5;2021-04-28 05:34:31.480205;Do you have cards with any other libraries?
3;5;2021-04-28 05:35:55.480205;Yes,I have one with my college and one with my local library.
3;5;2021-04-28 05:36:13.480205;What college do you go to?
3;6;2021-04-28 05:37:01.480205;What do you like about it?
3;5;2021-04-28 05:37:55.480205;I like the foreign language books.That is rare for any library.
3;3;2021-04-28 05:38:21.480205;Yes,it is!We get people all over the world because of that section.
3;5;2021-04-28 05:38:31.480205;I really need a book,but I didn't see it on the shelf.
3;4;2021-04-28 05:39:37.480205;So someone else has the book and plans on checking it out?
3;6;2021-04-28 05:40:08.480205;Either that or someone took it out of the shelf and misplaced it.
3;5;2021-04-28 05:40:45.480205;I really need that book.
3;5;2021-04-28 05:42:33.480205;You're going to have to look everywhere for it.
3;3;2021-04-28 05:44:09.480205;Can't you just make an announcement asking whoever has the book to come forward?
3;6;2021-04-28 05:45:39.480205;You are not that special.
3;5;2021-04-28 05:47:05.480205;can you help me find a book on tigers?
3;4;2021-04-28 05:47:30.480205;Yes,of course.
3;3;2021-04-28 05:48:30.480205;Is it for a school project?
3;6;2021-04-28 05:49:19.480205;Yes,I'm doing an essay on the life of a tiger.
3;4;2021-04-28 05:50:51.480205;You're going to want one with a lot of words and less pictures
3;3;2021-04-28 05:51:04.480205;yes,ofcourse.
3;4;2021-04-28 05:51:40.480205;Fine,I admit you're right.
3;6;2021-04-28 05:53:19.480205;You can borrow the book with pictures for your own pleasure
3;4;2021-04-28 05:55:10.480205;Great!You're so helpful.
3;4;2021-04-28 05:55:28.480205;It is my job to be helpful.
3;5;2021-04-28 05:56:49.480205;I would like to reserve The Hunger Games. 
3;5;2021-04-28 05:58:17.480205;Everyone wants to reserve that book these days.
3;5;2021-04-28 05:58:45.480205;It is really popular,because the movie just came out.
3;4;2021-04-28 06:00:32.480205;You have to pay $1 to reserve the book.
3;5;2021-04-28 06:01:13.480205;What?!That is ridiculous.
3;3;2021-04-28 06:01:39.480205;Like you said,it is popular.
3;5;2021-04-28 06:02:39.480205;How much is the book?
3;4;2021-04-28 06:03:14.480205;On the back,it says it is $15,It depends on the bookstore you go to though.
3;5;2021-04-28 06:03:33.480205;Fine,I'll give you a $1.
3;5;2021-04-28 06:03:59.480205;You won't regret it!The book is really good.
3;3;2021-04-28 06:04:35.480205;I'm sorry,but you can't borrow this book.
3;6;2021-04-28 06:06:07.480205;What do you mean?
3;3;2021-04-28 06:07:48.480205;You have not paid your late fees for your overdue books.
3;6;2021-04-28 06:09:14.480205;I never had any overdue books!
3;4;2021-04-28 06:10:55.480205;The computer doesn't lie.
3;3;2021-04-28 06:11:24.480205;What books do I have late fees for?
3;6;2021-04-28 06:11:52.480205;They're all math books,and according to the system, you still have them.
3;4;2021-04-28 06:12:30.480205;Oh yeah,I do!I totally forgot about them and left them on my bed.
3;6;2021-04-28 06:13:56.480205;Once you return them and pay the fee,you can borrow books again.
3;6;2021-04-28 06:14:36.480205;But I really need to borrow those books now.
3;5;2021-04-28 06:16:27.480205;I can put them on hold for you.
3;6;2021-04-28 06:16:46.480205;Yes!You are the best.
3;5;2021-04-28 06:18:27.480205;I'm so frustrated,I can't find any books on my research topic at my library.
3;4;2021-04-28 06:18:45.480205;Why don't you try a different library?
3;5;2021-04-28 06:18:58.480205;I don't want to waste gas money.
3;5;2021-04-28 06:20:10.480205;But you might find your book.
3;6;2021-04-28 06:20:59.480205;What library do you suggest?
3;4;2021-04-28 06:21:09.480205;I suggest the one near my house.
3;5;2021-04-28 06:21:46.480205;That is way too far for me.
3;3;2021-04-28 06:23:42.480205;They have a lot of books.That library has never disappointed me.
3;6;2021-04-28 06:25:31.480205;Why don't you borrow them for me?
3;5;2021-04-28 06:27:00.480205;I don't know about that.
3;6;2021-04-28 06:27:17.480205;What if you lose the books?
3;4;2021-04-28 06:27:50.480205;I won't.I swear on my life.
3;3;2021-04-28 06:28:58.480205;Wow,you're so serious.
3;5;2021-04-28 06:29:22.480205;This is a great book you're checking out.
3;6;2021-04-28 06:30:32.480205;You have read it?
3;3;2021-04-28 06:31:34.480205;Read it?I memorized it!It is one of my favorites.
3;3;2021-04-28 06:32:20.480205;can I check out more than one?
3;4;2021-04-28 06:32:39.480205;Of course!It would be crazy if you could only get one book.
3;5;2021-04-28 06:33:03.480205;That is awesome!I'll be back.
3;6;2021-04-28 06:34:09.480205;Don't go crazy now.The limit is 15 books.
3;6;2021-04-28 06:34:59.480205;Don't worry.I'll probably come back with 5 more books.
3;4;2021-04-28 06:36:40.480205;It is great to see a kid excited about reading.
3;6;2021-04-28 06:38:35.480205;Would you like to check it out?
3;4;2021-04-28 06:39:51.480205;Yes,I'd like to check it out.
3;6;2021-04-28 06:41:35.480205;Interesting magazine choice,Reading about celebrities is not really smart of you.
3;5;2021-04-28 06:42:59.480205;Don't judge me,I can't read educational stuff all the time.
3;6;2021-04-28 06:43:22.480205;I do!I read Time and National Geographic.
3;4;2021-04-28 06:44:16.480205;Everyone is taste is different.
3;3;2021-04-28 06:45:23.480205;How long do you want to check that video out for?
3;4;2021-04-28 06:46:14.480205;One week would be nice.
3;6;2021-04-28 06:46:58.480205;That will be $5.
3;5;2021-04-28 06:48:03.480205;What?!I thought I could check out videos for free.
3;4;2021-04-28 06:48:58.480205;You can check out educational videos for free.
